Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
10/24/2021,02:00 PM,,5208170,GotSport,Soccer,U-12,PITMAN SA COUGARS 2010,HADDONFIELD SC BLACK 2010,PITMAN - ALCYON LAKE,S9,
10/24/2021,02:00 PM,,5208318,GotSport,Soccer,U-12,HADDONFIELD SC RED 2010,CHERRY HILL SC RAGE 2010,HADDONFIELD - CROWS WOODS,S9,
10/24/2021,02:00 PM,,5208833,GotSport,Soccer,U-8,GATEWAY UNITED SC BOYS 2014,CHERRY HILL SC FORCE 2014,GATEWAY UTD. - WOODBURY HGTS-HELEN AVE,F1,
10/24/2021,02:00 PM,,5208186,GotSport,Soccer,U-11,BERLIN SC BALL BREAKERS 2011,CINNAMINSON SC STORM 2011,BERLIN SC - FRANKLIN FIELDS,S9,
10/24/2021,02:00 PM,,5208968,GotSport,Soccer,U-9,AUDUBON SOCCER YOUTH WILD WINGS 2013,PITTSGROVE DRAGONS 2013,AUDUBON - GREEN WAVE PARK,S1,
10/24/2021,02:00 PM,,5208171,GotSport,Soccer,U-12,NORTHERN BURLINGTON SA BLAST 2010,MOUNT LAUREL UNITED FORCE 2010,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,S9,
10/24/2021,02:00 PM,,5226470,GotSport,Soccer,U-9,CAPE EXPRESS SC AVENGERS 2013,MARLTON SC CHIEFS ORANGE 2013,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,
10/24/2021,02:00 PM,,5207694,GotSport,Soccer,U-11,BORDENTOWN FC RENEGADES 2011,MARLTON SC CHIEFS ORANGE 2011,BORDENTOWN - FRIENDSHIP FIELDS,S9,
10/24/2021,02:00 PM,,5224859,GotSport,Soccer,U-12,MOORESTOWN SC UNITED 2010,WOODSTOWN WARRIORS 2010,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
10/24/2021,02:00 PM,,5225379,GotSport,Soccer,U-11,CHERRY HILL FC JUNIORS RED 2011,DELRAN FC BLAST 2011,CHFC - DeCOU,S9- Grass 9v9/D5,
10/24/2021,02:00 PM,,5257991,GotSport,Soccer,U-10,BURLINGTON TWP KNIGHTHAWKS 2012,MANTUA TOWNSHIP SA PANTHERS 2012,BURLINGTON TWP - PINEWALD AVE,S7,
10/24/2021,02:00 PM,,5224152,GotSport,Soccer,U-12,SENECA UNITED SC SCREAMING EAGLES  2010,WASHINGTON TOWNSHIP SC RENEGADES 2010,SENECA - STONEY CREEK FIELDS,S9,
10/24/2021,02:30 PM,,5207876,GotSport,Soccer,U-10,EGG HARBOR SC EAGLES WHITE 2012,CINNAMINSON SC CHARGE 2012,EGG HARBOR - BARGAINTOWN,S7,
10/24/2021,02:30 PM,,5207719,GotSport,Soccer,U-10,TBAA JAGUARS 2012,VINELAND SA FURY 2012,TBAA-VALLEY BROOK,S7,
10/24/2021,02:45 PM,,5208089,GotSport,Soccer,U-13,DEPTFORD REBELS 2009,CHERRY HILL SC FORCE 2009,DEPTFORD SC,F1,
10/24/2021,03:00 PM,,5207852,GotSport,Soccer,U-9,PENNSAUKEN YOUTH REBELS,CHERRY HILL SC THUNDER 2013,Pennsauken Community Recreation Facility,S7,
10/24/2021,03:00 PM,,5208291,GotSport,Soccer,U-9,VINELAND (VSA) 2013 BLAST,HADDONFIELD SC QUAKES 2013,VINELAND SA,S7,
10/24/2021,03:00 PM,,5226212,GotSport,Soccer,U-8,WASHINGTON TWP SC RED 2014,CHERRY HILL SC UNITED BOYS 2014,WASHINGTON TWP- H.S.,S7,
10/24/2021,03:00 PM,,5221172,GotSport,Soccer,U-10,EGSA VENOM 2012,GATEWAY UNITED STING RAYS 2012,E GREENWICH - THOMPSON FAMILY PARK,S7,
10/24/2021,03:00 PM,,5207563,GotSport,Soccer,U-11,MOUNT LAUREL UNITED FLASH 2011,SWEDESBORO-WOOLWICH SA RED FLAMES 2011,MLU-TROTTERS,S9,
10/24/2021,03:00 PM,,5225316,GotSport,Soccer,U-11,PITTSGROVE SC WOLVES 2011,CHERRY HILL SC STORM 2011,PITTSGROVE-GREEN BRANCH,S9,
10/24/2021,03:00 PM,,5207823,GotSport,Soccer,U-9,MANTUA TOWNSHIP SA WOLVES 2013,PITMAN SA TIGERS 2013,MANTUA TWP,S7,
10/24/2021,03:00 PM,,5208815,GotSport,Soccer,U-8,HAMILTON ELITE FC PREMIER 2014 BOYS,WASHINGTON TWP SC BLUE 2014,HAMILTON ELITE FC - HICKORY,S7,
10/24/2021,03:00 PM,,5208617,GotSport,Soccer,U-11,VOORHEES SA FURY 2011,GCU U11 2011,VOORHEES-Echelon Complex,,
10/24/2021,03:00 PM,,5226584,GotSport,Soccer,U-9,CHERRY HILL FC JUNIORS RED 2013,HADDONFIELD SC FIRE 2013,CHFC - DeCOU,S7 - Grass 7v7/D6,
10/24/2021,03:00 PM,,5208386,GotSport,Soccer,U-11,CINNAMINSON SC VIPERS 2011,EGSA FURY 2011,CINNAMINSON SC - MEMORIAL,S9,
10/24/2021,03:00 PM,,5208012,GotSport,Soccer,U-15,BURLINGTON TWP SC STORM 2007,DEPTFORD RAGE 2007,BURLINGTON TWP - PINEWALD AVE,F1,
10/24/2021,03:00 PM,,5207957,GotSport,Soccer,U-13,DEPTFORD AVENGERS 2009,NORTHERN BURLINGTON SA BULLDOGS 2009,DEPTFORD SC,F2,
10/24/2021,03:00 PM,,5208467,GotSport,Soccer,U-9,EGSA PANTHERS 2013,TBAA REVOLUTION 2013,E GREENWICH - THOMPSON FAMILY PARK,S7.2,
10/24/2021,03:00 PM,,5226214,GotSport,Soccer,U-8,DEPTFORD PREMIER FUTURES 2014,MOUNT LAUREL UNITED LIGHTNING 2014,DEPTFORD SC,S7,
10/24/2021,03:00 PM,,5225978,GotSport,Soccer,U-10,MEDFORD SC DESTROYERS 2012,WASHINGTON TOWNSHIP SC REBELS 2012,MEDFORD - BENDE PARK,S7,
10/24/2021,03:00 PM,,5222022,GotSport,Soccer,U-10,Logan Soccer Club  Logan Fusion 2012,AUDUBON SOCCER YOUTH TBD 2013,LOGAN - TWP LINE,S7,
10/24/2021,03:00 PM,,5223963,GotSport,Soccer,U-10,WINSLOW TOWNSHIP YSA DYNAMO 2012,COHANSEY SC REBELS 2012,WINSLOW TWP - PETER VOLPA,S7,
10/24/2021,03:00 PM,,5208273,GotSport,Soccer,U-9,HARRISON WILDCATS 2013,MARLTON SC CHIEFS WHITE 2013 (GALLO),HARRISON - William Wilt Soccer Complex,S7,
10/24/2021,03:00 PM,,5209093,GotSport,Soccer,U-9,PENNS GROVE WILD 2013,PITTSGROVE SC RED DEVILS 2013,PG-CP-PED- Carney's Point Rec Center,S7,
10/24/2021,03:00 PM,,5208616,GotSport,Soccer,U-11,TBAA DYNAMO 2011,PENNS GROVE SC RAGE 2011,TBAA-VALLEY BROOK,S9,
10/24/2021,03:00 PM,,5207860,GotSport,Soccer,U-10,MOUNT LAUREL UNITED HAWKS 2012,CHERRY HILL SC BLUE ARMY 2012,MLU-TROTTERS,S7.2,
10/24/2021,03:00 PM,,5225808,GotSport,Soccer,U-10,HAMMONTON YOUTH HEAT 2012,CHERRY HILL SC ROYALS 2012,HAMMONTON ECEC Fields,ECEC-S7,
10/24/2021,03:00 PM,,5257990,GotSport,Soccer,U-10,MAINLAND UNITED SA STANGS 2012,CHERRY HILL SC BULL DOGS (2012) - BOYS,MAINLAND - MEMORIAL PARK,S7,
10/24/2021,03:00 PM,,5223404,GotSport,Soccer,U-14,MOORESTOWN SC IMPACT 2008,TAR-KILL BLUE DRAGONS 2008,MOORESTOWN - MEMORIAL FIELDS,F1,
10/24/2021,03:00 PM,,5208032,GotSport,Soccer,U-10,HADDON TWP GREY HAWKS 2012,WOODSTOWN THUNDER 2012,HADDON TWP - CRYSTAL LAKE,S7,
10/24/2021,03:00 PM,,5223445,GotSport,Soccer,U-14,WASHINGTON TWP SC MINUTEMEN 2008,HADDON HEIGHTS SC GUNNERS 2008,WASHINGTON TWP-WASH LAKE PARK,F3,
10/24/2021,03:00 PM,,5208741,GotSport,Soccer,U-9,SWSA CYCLONES 2013,WASHINGTON TWP SC COYOTES 2013,SW-Locke Avenue Park,S1,
10/24/2021,03:00 PM,,5208011,GotSport,Soccer,U-15,COLLINGSWOOD TRAVEL VOLTAGE  2007,CHERRY HILL SC GALAXY 2007,COLLINGSWOOD - KROC CENTER,FS,
10/24/2021,03:00 PM,,5224151,GotSport,Soccer,U-12,HADDON TWP RED HAWKS 2010,MONROE TOWNSHIP YS UNITED 2010,HADDON TWP - W COLLINGSWOOD HEIGHTS,F1,
10/24/2021,03:15 PM,,5208940,GotSport,Soccer,U-9,RANCOCAS VALLEY SC 2013 BOYS - NEW,Logan Soccer Club  Logan Flash 2013,Rancocas Valley-LUMBERTON MUNICIPAL,S7,
10/24/2021,03:30 PM,,5207784,GotSport,Soccer,U-13,PITTSGROVE SC FORCE 2009,RANCOCAS VALLEY SC REBELS 2009,PITTSGROVE-GREEN BRANCH,F1,
10/24/2021,03:30 PM,,5208886,GotSport,Soccer,U-11,SENECA UNITED SC WARRIORS 2011,PENNSVILLE HAWKS 2011,SENECA - STONEY CREEK FIELDS,S9,
10/24/2021,03:30 PM,,5207941,GotSport,Soccer,U-15,FRANKLIN TWP SAVAGES 2007,BORDENTOWN FC RAPTORS 2007,FRANKLIN TWP YOUTH COMPLEX,F1,
10/24/2021,03:30 PM,,5228153,GotSport,Soccer,U-9,TARKILL KNIGHTS 2013,MILLVILLE SA REBELS 2013,TARKILL-STERLING HS,S1,
10/24/2021,03:30 PM,,5207565,GotSport,Soccer,U-11,MOORESTOWN SC BLACK KNIGHTS 2011,CHERRY HILL SC AMBUSH 2011,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
10/24/2021,03:30 PM,,5208834,GotSport,Soccer,U-8,BURLINGTON TWP DYNAMITE 2014,HADDONFIELD SC REBELS 2014,BURLINGTON TWP - PINEWALD AVE,S7,
10/24/2021,03:30 PM,,5207642,GotSport,Soccer,U-8,HIGHLAND YOUTH BOYS 2014,HADDON TWP WHITE HAWKS 2014,HIGHLAND - GLOUCESTER TWP PARK,S7,
10/24/2021,03:30 PM,,5209043,GotSport,Soccer,U-11,GATEWAY UNITED WILDCATS 2011,WASHINGTON TWP SC REGULATORS 2011,GATEWAY UTD. - LANGSTON FIELD,S9,
10/24/2021,03:30 PM,,5208473,GotSport,Soccer,U-9,GATEWAY UNITED SHARKS 2013,PITMAN SA TOMCATS 2013,GATEWAY UTD. - WOODBURY HGTS-HELEN AVE,F1,
10/24/2021,03:30 PM,,5207693,GotSport,Soccer,U-11,BURLINGTON TWP SC REBELS 2011,EGG HARBOR SC EAGLES BLACK 2011,BURLINGTON TWP - PINEWALD AVE,S9,
10/24/2021,03:30 PM,,5208880,GotSport,Soccer,U-11,NORTHERN BURLINGTON SA HOOLIGANS 2011,COHANSEY SC BLUES 2011,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,S9,
10/24/2021,03:30 PM,,5208619,GotSport,Soccer,U-11,CHERRY HILL FC JUNIORS BLACK 2011,MOUNT LAUREL UNITED WARRIORS 2011,CHFC - DeCOU,S9- Grass 9v9/D5,
10/24/2021,03:30 PM,,5208349,GotSport,Soccer,U-13,HIGHLAND YOUTH HURRICANE 2009,UPPER TOWNSHIP SA AVALANCHE 2009,HIGHLAND - GLOUCESTER TWP PARK,F1,
10/24/2021,03:30 PM,,5226213,GotSport,Soccer,U-8,MARLTON SC CHIEFS ORANGE 2014 (REED),MEDFORD SC FORCE 2014,MARLTON - MEMORIAL,S9,
10/24/2021,03:30 PM,,5208816,GotSport,Soccer,U-8,HADDON HEIGHTS SC 2014 MIGHTY TITANS,MOORESTOWN SC AVENGERS 2014,HADD HGTS - DEVON,S1,
10/24/2021,03:30 PM,,5208690,GotSport,Soccer,U-8,UPPER TOWNSHIP SA HURRICANES 2014,Logan Soccer Club  Logan Charge 2014,UPPER TWP-Amanda's Field Complex,S7,
10/24/2021,03:30 PM,,5208743,GotSport,Soccer,U-9,AUDUBON SOCCER YOUTH ARSENAL 2010,MONROE TWP UNITED 2013,AUDUBON - GREEN WAVE PARK,S1,
10/24/2021,03:30 PM,,5223068,GotSport,Soccer,U-13,MILLVILLE RAPTORS 2009,BURLINGTON TWP SC KICKERS 2009,MILLVILLE SOCCER COMPLEX,F1,
10/24/2021,03:30 PM,,5208316,GotSport,Soccer,U-12,EGG HARBOR SC EAGLES 2010,MEDFORD STRIKERS SOUL 2010,EGG HARBOR - BARGAINTOWN,S9,
10/24/2021,03:30 PM,,5220590,GotSport,Soccer,U-12,HADDONFIELD SC WHITE 2010,PENNSAUKEN YOUTH HURRICANES 2010,HADDONFIELD - CROWS WOODS,S9,
10/24/2021,03:30 PM,,5223403,GotSport,Soccer,U-14,HADDON TWP WHITE HAWKS 2008,HARRISON SC STRIKERS 2008,HADDON TWP - RECCHINO FIELDS,,
10/24/2021,03:30 PM,,5258730,GotSport,Soccer,U-9,ATLANTIC UNTIED PREMIER KICKERS 2013 B,PAL-RIV SC HURRICANES 2013,ATLANTIC - TARTAGLIO,S7,
10/24/2021,03:30 PM,,5208469,GotSport,Soccer,U-9,GCU U9 2013,WINSLOW SHARKS 2013,GCU - NEHAUNSEY MS,S7,
10/24/2021,03:30 PM,,5209168,GotSport,Soccer,U-12,BERLIN BRAWLERS 2010,HIGHLAND YOUTH RAPTORS 2010,BERLIN SC - FRANKLIN FIELDS,S9,
10/24/2021,03:30 PM,,5209195,GotSport,Soccer,U-8,COHANSEY PREMIER 2014 FLYERS,HADDONFIELD SC FIRE 2014,COHANSEY,S7,
10/24/2021,03:30 PM,,5208378,GotSport,Soccer,U-11,PALMYRA RIVERTON SC WARRIORS (BLACK) 2011,VOORHEES SA ATTACK 2011,PAL RIV - CHARLES ST SCHOOL,S9,
10/24/2021,03:30 PM,,5223169,GotSport,Soccer,U-14,WINSLOW TOWNSHIP YSA CYCLONES 2008,VOORHEES SA AVATARS 2008,WINSLOW TWP - PETER VOLPA,F1,
10/24/2021,03:30 PM,,5208068,GotSport,Soccer,U-13,PITMAN SA LIONS 2009,HADDONFIELD SC RED 2009,PITMAN - ALCYON LAKE,F1,
10/24/2021,03:30 PM,,5225979,GotSport,Soccer,U-10,EGG HARBOR SC EAGLES BLACK 2012,WEST DEPTFORD SC UNION 2012,EGG HARBOR - BARGAINTOWN,S7,
10/24/2021,03:30 PM,,5223168,GotSport,Soccer,U-14,Logan Soccer Club  Logan Dragons 2008,MARLTON SC CHIEFS WHITE 2008,LOGAN - TWP LINE,F1,
10/24/2021,03:30 PM,,5222021,GotSport,Soccer,U-10,CLAYTON SA CLIPPERS 2012,FRANKLIN TWP CRUSADERS 2012,CLAYTON - BENTZ,,
10/31/2021,09:30 AM,,5208694,GotSport,Soccer,U-8,TARKILL CHELSEA 2014,UPPER TOWNSHIP SA HURRICANES 2014,TARKILL-STERLING HS,S1,
10/31/2021,10:30 AM,,5207783,GotSport,Soccer,U-13,NORTHERN BURLINGTON SA BARRAGE,HARRISON SC HAWKS 2009,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,F1,
10/31/2021,10:30 AM,,5257988,GotSport,Soccer,U-10,CINNAMINSON SC SKULLS 2012,MAINLAND UNITED SA STANGS 2012,CINNAMINSON SC - MEMORIAL,S7,
10/31/2021,11:00 AM,,5209269,GotSport,Soccer,U-17,PENNS GROVE SC WILDCATS 2005,DEPTFORD SCORPIONS 2005,PG-CP-PED- Carney's Point Rec Center,F1,
10/31/2021,11:00 AM,,5209267,GotSport,Soccer,U-17,WASHINGTON TWP SC ARSENAL 2005,MEDFORD SC ARSENAL 2005,WASHINGTON TWP-WASH LAKE PARK,F3,
10/31/2021,11:00 AM,,5209299,GotSport,Soccer,U-19,HAMMONTON HEAT 2004,WINSLOW TOWNSHIP YSA WARRIORS 2003,HAMMONTON ECEC Fields,F1,
10/31/2021,11:00 AM,,5209300,GotSport,Soccer,U-19,PENNSAUKEN YOUTH VIPERS 2004,EDGEWATER PARK ATHLETIC UNITED 2004,Pennsauken Community Recreation Facility,F1,
10/31/2021,11:00 AM,,5228151,GotSport,Soccer,U-9,TARKILL KNIGHTS 2013,WASHINGTON TOWNSHIP SC DAREDEVILS 2013,TARKILL-STERLING HS,S1,
10/31/2021,11:00 AM,,5225319,GotSport,Soccer,U-11,HADDONFIELD SC RED 2011,CHERRY HILL SC STORM 2011,HADDONFIELD - CROWS WOODS,S9,
10/31/2021,11:00 AM,,5209298,GotSport,Soccer,U-19,EGSA WOLVES 2004,MARLTON SC CHIEFS WHITE 2004,E GREENWICH - THOMPSON FAMILY PARK,F2,
10/31/2021,11:00 AM,,5209059,GotSport,Soccer,U-11,COLLINGSWOOD TRAVEL WILD 2011,BORDENTOWN FC JAGUARS 2011,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,
10/31/2021,11:00 AM,,5208822,GotSport,Soccer,U-8,DELRAN FC U8B,BURLINGTON TWP DYNAMITE 2014,DELRAN - VERMES,S7,
10/31/2021,11:00 AM,,5208136,GotSport,Soccer,U-10,HADDONFIELD SC WHITE 2012,HADDON TWP WHITE HAWKS 2012,HADDONFIELD - CROWS WOODS,S7,
10/31/2021,11:00 AM,,5226205,GotSport,Soccer,U-8,WASHINGTON TWP SC RED 2014,MOUNT LAUREL UNITED LIGHTNING 2014,WASHINGTON TWP- H.S.,S7,
10/31/2021,11:00 AM,,5225477,GotSport,Soccer,U-11,HIGHLAND YOUTH TORNADOES 2011,WASHINGTON TOWNSHIP SC LIGHTNING 2011,HIGHLAND - GLOUCESTER TWP PARK,S9,
10/31/2021,11:00 AM,,5209268,GotSport,Soccer,U-17,TBAA COSMOS 2005,TBAA RAMPAGE 2005,TBAA-VALLEY BROOK,F1,
10/31/2021,11:00 AM,,5207826,GotSport,Soccer,U-9,MEDFORD SC BLUE DEVILS 2013,CHERRY HILL SC THUNDER 2013,MEDFORD - BENDE PARK,S7,
10/31/2021,11:00 AM,,5222038,GotSport,Soccer,U-10,PITMAN SA JAGUARS 2012,CLAYTON SA CLIPPERS 2012,PITMAN - Lambs Road,S1,
10/31/2021,12:00 PM,,5207550,GotSport,Soccer,U-9,CHERRY HILL SC FORCE 2013,MARLTON SC CHIEFS BLACK 2013 (PLUM),CHSC - UPPER CHAPEL TURF,S7,
10/31/2021,12:00 PM,,5207561,GotSport,Soccer,U-11,MOORESTOWN SC BLACK KNIGHTS 2011,MOUNT LAUREL UNITED FLASH 2011,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
10/31/2021,12:00 PM,,5222933,GotSport,Soccer,U-14,MOUNT LAUREL UNITED GUNNERS 2008,PENNSAUKEN YOUTH WOLF PACK 2008,MLU-TROTTERS,,
10/31/2021,12:00 PM,,5258733,GotSport,Soccer,U-9,HADDON HEIGHTS SC 2013 ATLETICO HEIGHTS,ATLANTIC UNTIED PREMIER KICKERS 2013 B,HADD HGTS - DEVON,S1,
10/31/2021,12:00 PM,,5257987,GotSport,Soccer,U-10,MANTUA TOWNSHIP SA PANTHERS 2012,CHERRY HILL SC BULL DOGS (2012) - BOYS,MANTUA TWP,S7,
10/31/2021,12:00 PM,,5225974,GotSport,Soccer,U-10,CHERRY HILL FC JUNIORS BLACK 2012,MEDFORD SC DESTROYERS 2012,CHFC - DeCOU,S7 - Grass 7v7/D6,
10/31/2021,12:00 PM,,5225813,GotSport,Soccer,U-10,WASHINGTON TOWNSHIP SC PREDATORS 2012,HADDON HEIGHTS SC THUNDER 2012,WASHINGTON TWP- H.S.,S7.2,
10/31/2021,12:00 PM,,5224703,GotSport,Soccer,U-12,SOUTH HARRISON AVENGERS 2010,MEDFORD SC MAD DOGS WHITE 2010,SOUTH HARRISON - STEWART,,
10/31/2021,12:00 PM,,5223441,GotSport,Soccer,U-14,HADDON HEIGHTS SC GUNNERS 2008,HADDONFIELD SC BLACK 2008,HADD HGTS - DEVON,F1,
10/31/2021,12:00 PM,,5223440,GotSport,Soccer,U-14,GCU U14 2008,PENNS GROVE SC DIABLOS 2008,GCU - NEHAUNSEY MS,F1,
10/31/2021,12:00 PM,,5223407,GotSport,Soccer,U-14,TAR-KILL BLUE DRAGONS 2008,HADDON TWP WHITE HAWKS 2008,TARKILL-STERLING HS,F1,
10/31/2021,12:00 PM,,5226586,GotSport,Soccer,U-9,VOORHEES SA PREDATORS 2013,CINNAMINSON SC THUNDERBIRDS 2013,VOORHEES-Echelon Complex,,
10/31/2021,12:00 PM,,5226475,GotSport,Soccer,U-9,SWEDESBORO-WOOLWICH SA SWSA ROVERS 2013,EGSA DYNAMO 2013,SW-Locke Avenue Park,S1,
10/31/2021,12:00 PM,,5226474,GotSport,Soccer,U-9,MARLTON SC CHIEFS ORANGE 2013,MOUNT LAUREL UNITED COMETS 2013,MARLTON - MEMORIAL,S9,
10/31/2021,12:00 PM,,5223170,GotSport,Soccer,U-14,MARLTON SC CHIEFS WHITE 2008,BERLIN SAVAGES 2008,MARLTON - MEMORIAL,F1,
10/31/2021,12:00 PM,,5223071,GotSport,Soccer,U-13,BURLINGTON TWP SC KICKERS 2009,MARLTON SC CHIEFS ORANGE 2009,BURLINGTON TWP - PINEWALD AVE,F1,
10/31/2021,12:00 PM,,5223073,GotSport,Soccer,U-13,TBAA STORM 2009,HAMMONTON YOUTH HEAT 2009,TBAA-VALLEY BROOK,F2,
10/31/2021,12:00 PM,,5222932,GotSport,Soccer,U-14,MEDFORD SC WHITE 2008,COLLINGSWOOD TRAVEL COYOTES 2008,MEDFORD - BENDE PARK,F1,
10/31/2021,12:00 PM,,5222497,GotSport,Soccer,U-14,CINNAMINSON SC RAPTORS 2008,HIGHLAND YOUTH GALAXY 2008,CINNAMINSON SC - MEMORIAL,F1,
10/31/2021,12:00 PM,,5221175,GotSport,Soccer,U-10,Logan Soccer Club  Logan Force 2012,MOORESTOWN SC EXPLOSION 2012,LOGAN - TWP LINE,S7,
10/31/2021,12:00 PM,,5220597,GotSport,Soccer,U-12,PENNSAUKEN YOUTH HURRICANES 2010,MILLVILLE SA TWISTERS 2010,Pennsauken Community Recreation Facility,S9,
10/31/2021,12:00 PM,,5208994,GotSport,Soccer,U-9,PITTSGROVE DRAGONS 2013,RANCOCAS VALLEY SC MESSI 2013,PITTSGROVE-GREEN BRANCH,S7,
10/31/2021,12:00 PM,,5208995,GotSport,Soccer,U-9,EGG HARBOR SC EAGLES WHITE 2013,AUDUBON SOCCER YOUTH WILD WINGS 2013,EGG HARBOR - BARGAINTOWN,S7,
10/31/2021,12:00 PM,,5208908,GotSport,Soccer,U-15,NORTHERN BURLINGTON SA BLUE LEGENDS 2007,WINSLOW TOWNSHIP YSA PANTHERS 2007,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,F1,
10/31/2021,12:00 PM,,5208910,GotSport,Soccer,U-15,UPPER TOWNSHIP SA DERECHOS 2007,WASHINGTON TOWNSHIP SC SPARTANS 2007,UPPER TWP-Amanda's Field Complex,F1,
10/31/2021,12:00 PM,,5208911,GotSport,Soccer,U-15,PALMYRA RIVERTON SC FLASH 2007,EGSA HORNETS 2007,PAL-RIV - LEGION FIELD,F1,
10/31/2021,12:00 PM,,5222499,GotSport,Soccer,U-14,WEST DEPTFORD VIPERS 2008,EGG HARBOR SC EAGLES 2008,W DEPTFORD-WD PARK,F1,
10/31/2021,12:00 PM,,5222498,GotSport,Soccer,U-14,RUNNEMEDE YAA RAPTORS 2008,WASHINGTON TOWNSHIP SC BULLDOGS 2008,RUNNEMEDE YAA - volz middle school,F1,
10/31/2021,12:00 PM,,5208865,GotSport,Soccer,U-10,MOUNT LAUREL UNITED IMPACT 2012,COLLINGSWOOD TRAVEL KNIGHTS 2012,MLU-TROTTERS,S7.2,
10/31/2021,12:00 PM,,5208866,GotSport,Soccer,U-10,HADDONFIELD SC FIRE 2012,HAMILTON ELITE FC PREMIER 2012B,HADDONFIELD - CROWS WOODS,S7.2,
10/31/2021,12:00 PM,,5208641,GotSport,Soccer,U-16,GATEWAY UNITED WARRIORS 2006,MARLTON SC CHIEFS ORANGE 2006 (PERKINS),GATEWAY UTD. - LANGSTON FIELD,F1,
10/31/2021,12:00 PM,,5208611,GotSport,Soccer,U-11,HADDON TWP WHITE HAWKS 2011,MOUNT LAUREL UNITED WARRIORS 2011,HADDON TWP - W COLLINGSWOOD HEIGHTS,F1,
10/31/2021,12:00 PM,,5208548,GotSport,Soccer,U-15,WOODSTOWN WOLVERINES 2007,HIGHLAND YOUTH SC SEIGE 2007,WOODSTOWN,F1,
10/31/2021,12:00 PM,,5208550,GotSport,Soccer,U-15,PENNSVILLE POWER 2007,HADDONFIELD SC RED 2007,PENNSVILLE,F1,
10/31/2021,12:00 PM,,5208536,GotSport,Soccer,U-10,RANCOCAS VALLEY SC AVENGERS 2012,HADDONFIELD SC RED 2012,Rancocas Valley-LUMBERTON MUNICIPAL,S7,
10/31/2021,12:00 PM,,5209151,GotSport,Soccer,U-12,WOODSTOWN WOLVERINES 2010,CHERRY HILL SC THUNDERBOLTS 2010,WOODSTOWN,S9,
10/31/2021,12:00 PM,,5209125,GotSport,Soccer,U-13,ATLANTIC UNITED PREMIER KICKERS 2009,MAPLE SHADE SC BLUE FLAMES 2009,ATLANTIC - TARTAGLIO,F1,
10/31/2021,12:00 PM,,5209117,GotSport,Soccer,U-9,HADDON TWP WHITE HAWKS 2013,PENNS GROVE WILD 2013,HADDON TWP - CRYSTAL LAKE,S7,
10/31/2021,12:00 PM,,5209040,GotSport,Soccer,U-11,PITMAN SA PUMAS 2011,GATEWAY UNITED WILDCATS 2011,PITMAN - ALCYON LAKE,S9,
10/31/2021,12:00 PM,,5208500,GotSport,Soccer,U-10,MOORESTOWN SC LIGHTNING 2012,MAINLAND UNITED SA MUSTANGS 2012,MOORESTOWN - MEMORIAL FIELDS,S7,
10/31/2021,12:00 PM,,5208501,GotSport,Soccer,U-10,MONROE TOWNSHIP YS UNITED 2012,UPPER TOWNSHIP SA FORCE GREEN 2012,MONROE TWP - CORKERY LANE,S7,
10/31/2021,12:00 PM,,5208502,GotSport,Soccer,U-10,HARRISON SC THUNDERBOLTS 2012,HIGHLAND YOUTH FORCE 2012,HARRISON - William Wilt Soccer Complex,S7,
10/31/2021,12:00 PM,,5208438,GotSport,Soccer,U-14,MEDFORD STRIKERS THUNDER 2008,MOORESTOWN SC RAPIDS 2008,MEDFORD STRIKERS - ARK ROAD COMPLEX,F1,
10/31/2021,12:00 PM,,5208439,GotSport,Soccer,U-14,HADDONFIELD SC RED 2008,BURLINGTON TWP SC BLAZERS 2008,HADDONFIELD - CROWS WOODS,F1,
10/31/2021,12:00 PM,,5208173,GotSport,Soccer,U-12,SWSA WOLVERINES 2010,NORTHERN BURLINGTON SA BLAST 2010,SW-Locke Avenue Park,FS,
10/31/2021,12:00 PM,,5208124,GotSport,Soccer,U-10,WATERFORD ATHLETIC ASSN WINGS 2012,SENECA UNITED SC DESTROYERS 2012,WATERFORD-WATERFORD SPORTS COMPLEX,WATERFORD-WATERFORD SPORTS COMPLEX,
10/31/2021,12:00 PM,,5208137,GotSport,Soccer,U-10,EGSA RANGERS 2012,NORTHERN BURLINGTON SA RANGERS 2012,E GREENWICH - THOMPSON FAMILY PARK,S7,
10/31/2021,12:00 PM,,5208082,GotSport,Soccer,U-13,MONROE TOWNSHIP YS UNITED 2009,PITMAN SA LIONS 2009,MONROE TWP - CORKERY LANE,F1,
10/31/2021,12:00 PM,,5209238,GotSport,Soccer,U-15,WINSLOW TOWNSHIP YSA ENFORCERS 2007,MAPLE SHADE SC AVENGERS 2007,WINSLOW TWP - PETER VOLPA,F1,
